Channel              :,CH1,CH2
Frequency            :,2.513KHz,2.517KHz
Period               :,0.398ms,0.397ms
PK-PK                :,10.40V,4.200V
Average              :,-81.00mV,-57.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
361,-5120.000000,-320.000000
362,-5040.000000,-200.000000
363,-4960.000000,-120.000000
364,-4880.000000,0.000000
365,-4800.000000,120.000000
366,-4640.000000,240.000000
367,-4400.000000,360.000000
368,-4160.000000,480.000000
369,-3920.000000,600.000000
370,-3680.000000,720.000000
371,-3360.000000,800.000000
372,-3040.000000,920.000000
373,-2800.000000,1000.000000
374,-2480.000000,1120.000000
375,-2160.000000,1200.000000
376,-1840.000000,1320.000000
377,-1520.000000,1400.000000
378,-1200.000000,1480.000000
379,-880.000000,1560.000000
380,-480.000000,1640.000000
381,-160.000000,1680.000000
382,160.000000,1760.000000
383,480.000000,1800.000000
384,800.000000,1840.000000
385,1120.000000,1880.000000
386,1440.000000,1880.000000
387,1760.000000,1920.000000
388,2000.000000,1960.000000
389,2320.000000,1960.000000
390,2640.000000,1960.000000
391,2880.000000,1920.000000
392,3120.000000,1920.000000
393,3360.000000,1880.000000
394,3600.000000,1840.000000
395,3840.000000,1840.000000
396,4000.000000,1760.000000
397,4240.000000,1720.000000
398,4400.000000,1640.000000
399,4560.000000,1600.000000
400,4640.000000,1520.000000
401,4640.000000,1400.000000
402,4720.000000,1320.000000
