Channel              :,CH1,CH2
Frequency            :,2.533KHz,2.530KHz
Period               :,0.395ms,0.395ms
PK-PK                :,10.16V,4.240V
Average              :,-83.89mV,-56.00mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
787,-4560.000000,-520.000000
788,-4400.000000,-400.000000
789,-4320.000000,-280.000000
790,-4160.000000,-160.000000
791,-4080.000000,0.000000
792,-3840.000000,80.000000
793,-3680.000000,200.000000
794,-3520.000000,360.000000
795,-3280.000000,480.000000
796,-3040.000000,600.000000
797,-2800.000000,720.000000
798,-2480.000000,840.000000
799,-2240.000000,960.000000
800,-2000.000000,1080.000000
801,-1680.000000,1160.000000
802,-1360.000000,1280.000000
803,-1120.000000,1360.000000
804,-800.000000,1440.000000
805,-480.000000,1560.000000
806,-160.000000,1640.000000
807,160.000000,1680.000000
808,480.000000,1760.000000
809,800.000000,1800.000000
810,1120.000000,1880.000000
811,1440.000000,1920.000000
812,1760.000000,1960.000000
813,2080.000000,1960.000000
814,2400.000000,2000.000000
815,2640.000000,2000.000000
816,2960.000000,2040.000000
817,3200.000000,2000.000000
818,3440.000000,1960.000000
819,3680.000000,1960.000000
820,3920.000000,1920.000000
821,4160.000000,1880.000000
822,4400.000000,1840.000000
823,4560.000000,1760.000000
824,4640.000000,1720.000000
825,4720.000000,1640.000000
826,4720.000000,1560.000000
827,4720.000000,1440.000000
828,4640.000000,1360.000000
829,4640.000000,1280.000000
830,4640.000000,1160.000000
831,4640.000000,1040.000000
832,4640.000000,920.000000
833,4560.000000,800.000000
834,4560.000000,640.000000
835,4560.000000,520.000000
836,4480.000000,360.000000
837,4400.000000,240.000000
838,4320.000000,120.000000
839,4240.000000,-40.000000
840,4080.000000,-120.000000
841,3920.000000,-320.000000
842,3760.000000,-440.000000
843,3520.000000,-600.000000
844,3360.000000,-720.000000
845,3120.000000,-840.000000
846,2880.000000,-960.000000
847,2640.000000,-1080.000000
848,2320.000000,-1200.000000
849,2080.000000,-1320.000000
