Channel              :,CH1,CH2
Frequency            :,2.556KHz,2.556KHz
Period               :,0.391ms,0.391ms
PK-PK                :,9.760V,4.320V
Average              :,-100.3mV,-54.42mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
786,3680.000000,-520.000000
787,3440.000000,-640.000000
788,3280.000000,-800.000000
789,3040.000000,-920.000000
790,2800.000000,-1040.000000
791,2480.000000,-1160.000000
792,2240.000000,-1280.000000
793,2000.000000,-1400.000000
794,1680.000000,-1480.000000
795,1360.000000,-1600.000000
796,1120.000000,-1720.000000
797,800.000000,-1760.000000
798,480.000000,-1840.000000
799,160.000000,-1920.000000
800,-160.000000,-2000.000000
801,-480.000000,-2040.000000
802,-800.000000,-2080.000000
803,-1040.000000,-2120.000000
804,-1360.000000,-2120.000000
805,-1680.000000,-2160.000000
806,-2000.000000,-2160.000000
807,-2240.000000,-2160.000000
808,-2480.000000,-2160.000000
809,-2800.000000,-2160.000000
810,-3040.000000,-2120.000000
811,-3280.000000,-2080.000000
812,-3440.000000,-2040.000000
813,-3680.000000,-2000.000000
814,-3840.000000,-1960.000000
815,-4080.000000,-1880.000000
816,-4240.000000,-1800.000000
817,-4320.000000,-1720.000000
818,-4480.000000,-1640.000000
819,-4560.000000,-1560.000000
820,-4640.000000,-1440.000000
821,-4800.000000,-1360.000000
822,-4880.000000,-1280.000000
823,-4960.000000,-1120.000000
824,-4960.000000,-1000.000000
825,-5040.000000,-880.000000
826,-5040.000000,-760.000000
827,-5120.000000,-640.000000
828,-5040.000000,-520.000000
829,-5040.000000,-400.000000
830,-4960.000000,-280.000000
831,-4880.000000,-120.000000
832,-4800.000000,0.000000
833,-4640.000000,120.000000
834,-4400.000000,240.000000
835,-4240.000000,360.000000
836,-3920.000000,480.000000
837,-3680.000000,600.000000
838,-3440.000000,720.000000
839,-3120.000000,840.000000
840,-2880.000000,960.000000
841,-2560.000000,1080.000000
842,-2240.000000,1160.000000
843,-1920.000000,1280.000000
844,-1600.000000,1400.000000
845,-1280.000000,1520.000000
846,-960.000000,1560.000000
847,-560.000000,1640.000000
848,-240.000000,1720.000000
849,80.000000,1800.000000
850,480.000000,1840.000000
851,720.000000,1920.000000
852,1120.000000,1960.000000
853,1440.000000,1960.000000
854,1760.000000,2000.000000
855,2080.000000,2040.000000
856,2400.000000,2040.000000
857,2720.000000,2040.000000
858,2960.000000,2040.000000
859,3280.000000,2040.000000
860,3520.000000,2000.000000
861,3840.000000,2000.000000
862,4080.000000,1960.000000
863,4240.000000,1920.000000
