Channel              :,CH1,CH2
Frequency            :,300.3Hz,2.510KHz
Period               :,3.330ms,0.398ms
PK-PK                :,18.24V,3.720V
Average              :,-31.47mV,-64.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
694,5520.000000,440.000000
695,5600.000000,480.000000
696,5680.000000,480.000000
697,5680.000000,440.000000
698,5760.000000,440.000000
699,5760.000000,440.000000
700,5840.000000,400.000000
701,5840.000000,400.000000
702,5920.000000,360.000000
703,5920.000000,320.000000
704,5920.000000,320.000000
705,5920.000000,280.000000
706,5920.000000,240.000000
707,5920.000000,240.000000
708,5920.000000,200.000000
709,5920.000000,160.000000
710,5920.000000,120.000000
711,5920.000000,120.000000
712,5840.000000,80.000000
713,5840.000000,40.000000
714,5840.000000,0.000000
715,5760.000000,-40.000000
716,5760.000000,-80.000000
717,5680.000000,-120.000000
718,5600.000000,-160.000000
719,5600.000000,-200.000000
720,5520.000000,-200.000000
721,5440.000000,-240.000000
722,5360.000000,-280.000000
723,5280.000000,-320.000000
724,5200.000000,-360.000000
725,5120.000000,-400.000000
726,5040.000000,-400.000000
727,4960.000000,-440.000000
728,4880.000000,-480.000000
729,4800.000000,-520.000000
730,4720.000000,-520.000000
731,4640.000000,-560.000000
732,4560.000000,-560.000000
733,4480.000000,-560.000000
734,4400.000000,-600.000000
735,4320.000000,-600.000000
736,4240.000000,-600.000000
737,4160.000000,-640.000000
738,4080.000000,-640.000000
739,4000.000000,-640.000000
740,3920.000000,-640.000000
741,3840.000000,-640.000000
742,3760.000000,-600.000000
743,3680.000000,-600.000000
744,3600.000000,-600.000000
745,3600.000000,-600.000000
746,3520.000000,-560.000000
747,3520.000000,-560.000000
748,3440.000000,-560.000000
749,3440.000000,-520.000000
750,3360.000000,-480.000000
751,3360.000000,-480.000000
752,3360.000000,-440.000000
753,3280.000000,-440.000000
754,3280.000000,-400.000000
755,3280.000000,-360.000000
756,3280.000000,-320.000000
757,3360.000000,-280.000000
758,3360.000000,-280.000000
759,3360.000000,-240.000000
760,3360.000000,-200.000000
761,3440.000000,-160.000000
762,3440.000000,-120.000000
763,3520.000000,-80.000000
764,3520.000000,-40.000000
765,3600.000000,0.000000
766,3680.000000,40.000000
767,3760.000000,80.000000
768,3840.000000,120.000000
769,3920.000000,160.000000
770,3920.000000,200.000000
771,4000.000000,240.000000
772,4080.000000,280.000000
773,4240.000000,320.000000
774,4320.000000,320.000000
775,4400.000000,400.000000
776,4480.000000,400.000000
777,4560.000000,440.000000
778,4640.000000,440.000000
779,4720.000000,480.000000
780,4880.000000,520.000000
781,4960.000000,520.000000
782,5040.000000,520.000000
783,5120.000000,560.000000
784,5200.000000,560.000000
785,5280.000000,560.000000
786,5360.000000,600.000000
787,5520.000000,600.000000
788,5520.000000,600.000000
789,5600.000000,560.000000
790,5680.000000,560.000000
791,5760.000000,560.000000
792,5840.000000,560.000000
793,5920.000000,560.000000
794,6000.000000,520.000000
795,6000.000000,520.000000
796,6080.000000,480.000000
797,6080.000000,480.000000
798,6160.000000,440.000000
799,6160.000000,440.000000
800,6160.000000,400.000000
801,6160.000000,360.000000
802,6240.000000,320.000000
803,6240.000000,280.000000
804,6240.000000,280.000000
805,6160.000000,240.000000
806,6160.000000,200.000000
807,6160.000000,160.000000
808,6160.000000,80.000000
809,6080.000000,40.000000
810,6080.000000,40.000000
811,6000.000000,-40.000000
812,5920.000000,-80.000000
813,5920.000000,-120.000000
814,5840.000000,-160.000000
815,5760.000000,-200.000000
816,5680.000000,-240.000000
817,5600.000000,-280.000000
818,5520.000000,-320.000000
