Channel              :,CH1,CH2
Frequency            :,2.527KHz,2.527KHz
Period               :,0.396ms,0.396ms
PK-PK                :,10.24V,4.200V
Average              :,-78.95mV,-56.53mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
652,0.000000,-1840.000000
653,-320.000000,-1880.000000
654,-640.000000,-1960.000000
655,-880.000000,-2040.000000
656,-1200.000000,-2040.000000
657,-1520.000000,-2040.000000
658,-1760.000000,-2080.000000
659,-2080.000000,-2080.000000
660,-2320.000000,-2080.000000
661,-2560.000000,-2080.000000
662,-2800.000000,-2040.000000
663,-3040.000000,-2000.000000
664,-3280.000000,-1960.000000
665,-3440.000000,-1920.000000
666,-3680.000000,-1880.000000
667,-3760.000000,-1840.000000
668,-3920.000000,-1760.000000
669,-4080.000000,-1680.000000
670,-4240.000000,-1600.000000
671,-4320.000000,-1520.000000
672,-4400.000000,-1440.000000
673,-4480.000000,-1320.000000
674,-4560.000000,-1200.000000
675,-4640.000000,-1120.000000
676,-4640.000000,-1000.000000
677,-4720.000000,-920.000000
678,-4720.000000,-800.000000
679,-4720.000000,-680.000000
680,-4720.000000,-560.000000
681,-4640.000000,-400.000000
682,-4560.000000,-280.000000
683,-4400.000000,-160.000000
684,-4320.000000,-40.000000
685,-4080.000000,80.000000
686,-3920.000000,200.000000
687,-3680.000000,320.000000
688,-3440.000000,440.000000
689,-3280.000000,560.000000
690,-3040.000000,720.000000
691,-2720.000000,800.000000
692,-2480.000000,920.000000
693,-2160.000000,1040.000000
694,-1840.000000,1160.000000
695,-1600.000000,1240.000000
696,-1280.000000,1360.000000
697,-960.000000,1440.000000
698,-640.000000,1520.000000
699,-320.000000,1600.000000
700,0.000000,1680.000000
701,320.000000,1760.000000
702,640.000000,1800.000000
703,960.000000,1840.000000
704,1280.000000,1920.000000
705,1600.000000,1920.000000
706,1920.000000,1960.000000
707,2240.000000,1960.000000
708,2480.000000,2000.000000
709,2800.000000,2000.000000
710,3040.000000,2000.000000
711,3280.000000,1960.000000
712,3600.000000,1960.000000
713,3840.000000,1920.000000
714,4080.000000,1880.000000
715,4240.000000,1840.000000
716,4480.000000,1800.000000
717,4640.000000,1720.000000
718,4720.000000,1680.000000
719,4720.000000,1600.000000
720,4720.000000,1520.000000
721,4640.000000,1400.000000
722,4640.000000,1320.000000
723,4640.000000,1200.000000
724,4640.000000,1080.000000
725,4640.000000,960.000000
726,4560.000000,840.000000
727,4560.000000,680.000000
728,4560.000000,560.000000
729,4480.000000,440.000000
730,4480.000000,280.000000
731,4400.000000,120.000000
732,4240.000000,0.000000
733,4080.000000,-120.000000
734,4000.000000,-280.000000
735,3840.000000,-400.000000
736,3600.000000,-520.000000
737,3440.000000,-680.000000
738,3200.000000,-800.000000
739,2960.000000,-920.000000
740,2720.000000,-1040.000000
741,2480.000000,-1160.000000
742,2160.000000,-1280.000000
743,1920.000000,-1400.000000
744,1600.000000,-1480.000000
745,1360.000000,-1560.000000
746,1040.000000,-1680.000000
747,720.000000,-1760.000000
748,400.000000,-1840.000000
749,80.000000,-1920.000000
750,-240.000000,-1960.000000
751,-560.000000,-2000.000000
752,-880.000000,-2080.000000
753,-1200.000000,-2080.000000
754,-1440.000000,-2120.000000
755,-1760.000000,-2160.000000
756,-2080.000000,-2160.000000
757,-2320.000000,-2160.000000
758,-2640.000000,-2160.000000
759,-2880.000000,-2120.000000
760,-3120.000000,-2120.000000
761,-3360.000000,-2080.000000
762,-3520.000000,-2040.000000
763,-3760.000000,-2000.000000
764,-3920.000000,-1920.000000
765,-4080.000000,-1880.000000
766,-4240.000000,-1800.000000
767,-4400.000000,-1720.000000
768,-4560.000000,-1640.000000
769,-4640.000000,-1520.000000
770,-4800.000000,-1440.000000
771,-4960.000000,-1360.000000
772,-5040.000000,-1240.000000
773,-5120.000000,-1120.000000
774,-5280.000000,-1000.000000
775,-5360.000000,-880.000000
776,-5360.000000,-760.000000
777,-5440.000000,-680.000000
778,-5520.000000,-560.000000
779,-5520.000000,-440.000000
780,-5520.000000,-320.000000
781,-5520.000000,-200.000000
782,-5440.000000,-80.000000
783,-5440.000000,40.000000
784,-5280.000000,120.000000
785,-5200.000000,280.000000
786,-5040.000000,360.000000
787,-4880.000000,480.000000
788,-4640.000000,600.000000
789,-4320.000000,680.000000
790,-4080.000000,800.000000
791,-3760.000000,880.000000
792,-3440.000000,1000.000000
793,-3120.000000,1080.000000
794,-2720.000000,1160.000000
795,-2400.000000,1280.000000
796,-2080.000000,1360.000000
797,-1760.000000,1440.000000
798,-1440.000000,1520.000000
799,-1040.000000,1560.000000
800,-720.000000,1640.000000
801,-400.000000,1680.000000
802,-80.000000,1760.000000
803,320.000000,1800.000000
804,640.000000,1840.000000
805,960.000000,1840.000000
806,1280.000000,1880.000000
807,1600.000000,1920.000000
808,1920.000000,1920.000000
809,2160.000000,1920.000000
810,2480.000000,1920.000000
811,2720.000000,1880.000000
812,2960.000000,1880.000000
813,3200.000000,1840.000000
814,3440.000000,1800.000000
815,3680.000000,1760.000000
816,3840.000000,1720.000000
817,4080.000000,1640.000000
818,4240.000000,1600.000000
819,4320.000000,1520.000000
820,4480.000000,1440.000000
821,4560.000000,1360.000000
822,4640.000000,1280.000000
823,4640.000000,1200.000000
824,4640.000000,1080.000000
825,4640.000000,960.000000
826,4560.000000,840.000000
827,4560.000000,760.000000
828,4560.000000,560.000000
829,4560.000000,480.000000
830,4480.000000,360.000000
831,4480.000000,280.000000
832,4320.000000,120.000000
833,4240.000000,0.000000
834,4080.000000,-120.000000
835,3920.000000,-240.000000
836,3760.000000,-400.000000
837,3600.000000,-520.000000
838,3360.000000,-640.000000
839,3200.000000,-760.000000
840,2960.000000,-880.000000
841,2720.000000,-960.000000
842,2480.000000,-1080.000000
843,2240.000000,-1200.000000
